postcode,postcode_area,avg_download,max_download,county
NR349RZ,NR,44.5,80,NORFOLK
NR349SB,NR,17.9,52.3,NORFOLK
NR349SD,NR,25.7,40,NORFOLK
NR349SF,NR,27.2,58.7,NORFOLK
NR349SH,NR,24,43.9,NORFOLK
NR349SL,NR,36.5,64.2,NORFOLK
NR349SN,NR,26.4,77.3,NORFOLK
NR349SP,NR,32.5,80,NORFOLK
NR349TA,NR,52.7,80,NORFOLK
NR349TB,NR,42.4,79.7,NORFOLK
NR349TD,NR,39.7,80,NORFOLK
NR349TF,NR,30.6,80,NORFOLK
NR349TG,NR,39.7,39.7,NORFOLK
NR349TH,NR,21.6,23.1,NORFOLK
NR349TL,NR,63,80,NORFOLK
NR349TN,NR,31.4,75.9,NORFOLK
NR349TP,NR,35.9,70.7,NORFOLK
NR349TQ,NR,30.9,57.5,NORFOLK
NR349TR,NR,49.5,80,NORFOLK
NR349TT,NR,58.4,80,NORFOLK
NR349TZ,NR,45.1,74,NORFOLK
NR349UA,NR,55.9,79.9,NORFOLK
NR349UB,NR,43.7,79.9,NORFOLK
NR349UD,NR,32.8,79.3,NORFOLK
NR349UE,NR,42.7,77.9,NORFOLK
NR349UG,NR,40,80,NORFOLK
NR349UH,NR,44.6,72.2,NORFOLK
NR349UJ,NR,37.9,79.9,NORFOLK
NR349UL,NR,27.5,79.7,NORFOLK
NR349UN,NR,27.5,46.2,NORFOLK
NR349UP,NR,39,74.1,NORFOLK
NR349UQ,NR,36.1,79.7,NORFOLK
NR349UR,NR,50.2,79.1,NORFOLK
NR349UT,NR,30.7,78.4,NORFOLK
NR349UU,NR,34.9,80,NORFOLK
NR349UX,NR,24.9,80,NORFOLK
NR349UY,NR,34.5,77.9,NORFOLK
NR349UZ,NR,52.1,80,NORFOLK
NR349XA,NR,37.5,80,NORFOLK
NR349XB,NR,32.7,79.8,NORFOLK
NR349XD,NR,41.1,80,NORFOLK
NR349XE,NR,39,65,NORFOLK
NR349XF,NR,44.7,73.6,NORFOLK
NR349XG,NR,39.2,78.9,NORFOLK
NR349XH,NR,22.6,69.5,NORFOLK
NR349XL,NR,22.8,42.3,NORFOLK
NR349XN,NR,23.1,70.4,NORFOLK
NR349XQ,NR,23.2,38.5,NORFOLK
NR349XT,NR,24.7,78,NORFOLK
NR349XU,NR,46.7,80,NORFOLK
NR349XW,NR,13.7,40,NORFOLK
NR349XX,NR,38.5,80,NORFOLK
NR349XY,NR,24.9,68.4,NORFOLK
NR349YA,NR,29.7,80,NORFOLK
NR349YB,NR,34.2,63.1,NORFOLK
NR349YD,NR,36,80,NORFOLK
NR349YE,NR,44.2,80,NORFOLK
NR349YF,NR,41.7,68.8,NORFOLK
NR349YL,NR,37.9,61.1,NORFOLK
NR349YN,NR,38.8,80,NORFOLK
NR349YQ,NR,34,80,NORFOLK
NR349YR,NR,41.7,80,NORFOLK
NR349YS,NR,34.3,80,NORFOLK
NR349YT,NR,56.1,80,NORFOLK
NR349YU,NR,34.6,74.2,NORFOLK
NR349YW,NR,41.2,80,NORFOLK
NR34AA,NR,56.6,100,NORFOLK
NR34AB,NR,49.4,150,NORFOLK
NR34AD,NR,60,106.3,NORFOLK
NR34AE,NR,58.6,200,NORFOLK
NR34AF,NR,58.4,150,NORFOLK
NR34AG,NR,62.3,100,NORFOLK
NR34AN,NR,53.7,200,NORFOLK
NR34AQ,NR,36.1,100,NORFOLK
NR34AR,NR,40,40,NORFOLK
NR34AW,NR,40.6,100,NORFOLK
NR34AY,NR,51.7,106.3,NORFOLK
NR34AZ,NR,62,150,NORFOLK
NR34BA,NR,39.7,100,NORFOLK
NR34BB,NR,76.4,200,NORFOLK
NR34BE,NR,54.3,200,NORFOLK
NR34BH,NR,53.5,100,NORFOLK
NR34BJ,NR,71,200,NORFOLK
NR34BL,NR,39,100,NORFOLK
NR34BN,NR,91.9,200,NORFOLK
NR34BP,NR,42.4,200,NORFOLK
NR34BQ,NR,50.7,100,NORFOLK
NR34BS,NR,62.4,200,NORFOLK
NR34BT,NR,91.9,200,NORFOLK
NR34BU,NR,58.2,200,NORFOLK
NR34BY,NR,65.2,200,NORFOLK
NR34BZ,NR,61.5,200,NORFOLK
NR34DB,NR,57.8,200,NORFOLK
NR34DE,NR,57.1,200,NORFOLK
NR34DG,NR,61.9,200,NORFOLK
NR34DH,NR,47.7,200,NORFOLK
NR34DN,NR,54.3,106.3,NORFOLK
NR34DP,NR,80.2,200,NORFOLK
NR34DQ,NR,50.8,200,NORFOLK
NR34DR,NR,44.4,106.3,NORFOLK
NR34DS,NR,72.5,200,NORFOLK
NR34DT,NR,62.8,200,NORFOLK
NR34DU,NR,55.4,150,NORFOLK
NR34DW,NR,82.9,200,NORFOLK
NR34DX,NR,84,200,NORFOLK
NR34DY,NR,55.2,200,NORFOLK
NR34EB,NR,67.6,200,NORFOLK
NR34ED,NR,30.4,106.3,NORFOLK
NR34EE,NR,64.6,200,NORFOLK
NR34EF,NR,60.7,200,NORFOLK
NR34EG,NR,50,200,NORFOLK
NR34EH,NR,22.4,50,NORFOLK
NR34EJ,NR,48.8,100,NORFOLK
NR34EL,NR,42.9,106.3,NORFOLK
NR34EN,NR,60.2,200,NORFOLK
NR34EP,NR,70.8,200,NORFOLK
NR34EQ,NR,65.2,200,NORFOLK
NR34ER,NR,75.7,200,NORFOLK
NR34ES,NR,57.1,200,NORFOLK
NR34ET,NR,62.9,200,NORFOLK
NR34EU,NR,62.5,106.3,NORFOLK
NR34EW,NR,70.9,200,NORFOLK
NR34HA,NR,54.4,200,NORFOLK
NR34HB,NR,63.3,200,NORFOLK
NR34HD,NR,64.6,200,NORFOLK
NR34HE,NR,70.3,150,NORFOLK
NR34HF,NR,85.3,200,NORFOLK
NR34HG,NR,74.4,200,NORFOLK
NR34HH,NR,49.8,150,NORFOLK
NR34HJ,NR,79.6,200,NORFOLK
NR34HN,NR,109.1,200,NORFOLK
NR34HQ,NR,70.4,150,NORFOLK
NR34HT,NR,48.8,72.5,NORFOLK
NR34HW,NR,107.5,200,NORFOLK
NR34HY,NR,86.9,200,NORFOLK
NR34HZ,NR,36.9,100,NORFOLK
NR34JA,NR,61.6,200,NORFOLK
NR34JB,NR,59.3,200,NORFOLK
NR34JE,NR,36,150,NORFOLK
NR34JF,NR,92.9,200,NORFOLK
NR34JJ,NR,31.3,55,NORFOLK
NR34JN,NR,94.6,200,NORFOLK
NR34JP,NR,32.2,55,NORFOLK
NR34JQ,NR,4.8,7.2,NORFOLK
NR34JS,NR,55.2,200,NORFOLK
NR34JT,NR,48,200,NORFOLK
NR34JU,NR,21.2,37.8,NORFOLK
NR34JX,NR,29.3,79.9,NORFOLK
NR34JZ,NR,100,200,NORFOLK
NR34LB,NR,57.4,200,NORFOLK
NR34LE,NR,55.3,200,NORFOLK
NR34LF,NR,54.6,200,NORFOLK
NR34LG,NR,96,200,NORFOLK
NR34LN,NR,100.7,200,NORFOLK
NR34LQ,NR,72.7,200,NORFOLK
NR34PA,NR,52.7,152,NORFOLK
NR34PB,NR,78,200,NORFOLK
NR34PD,NR,56.8,200,NORFOLK
NR34PE,NR,56.7,200,NORFOLK
NR34PF,NR,89.9,300,NORFOLK
NR34PG,NR,78.7,150,NORFOLK
NR34PH,NR,62.9,200,NORFOLK
NR34PJ,NR,68.4,200,NORFOLK
NR34PL,NR,68.8,200,NORFOLK
NR34PN,NR,68.4,200,NORFOLK
NR34PP,NR,84.1,300,NORFOLK
NR34PQ,NR,46.7,100,NORFOLK
NR34PR,NR,61.5,200,NORFOLK
NR34PS,NR,72.2,200,NORFOLK
NR34PT,NR,56.4,200,NORFOLK
NR34PU,NR,69.1,200,NORFOLK
NR34PW,NR,83.3,200,NORFOLK
NR34PX,NR,78.1,200,NORFOLK
NR34PY,NR,75.2,200,NORFOLK
NR34PZ,NR,59.1,200,NORFOLK
NR34QB,NR,51.1,200,NORFOLK
NR34QD,NR,74.3,200,NORFOLK
NR34QE,NR,67.7,200,NORFOLK
NR34QF,NR,82.2,200,NORFOLK
NR34QG,NR,122.4,200,NORFOLK
NR34QH,NR,72,200,NORFOLK
NR34QJ,NR,55.6,200,NORFOLK
NR34QL,NR,95.5,200,NORFOLK
NR34QN,NR,64.1,200,NORFOLK
NR34QQ,NR,68.3,150,NORFOLK
NR34QR,NR,27.7,68,NORFOLK
NR34QW,NR,85.6,200,NORFOLK
NR34QX,NR,50.8,79.9,NORFOLK
NR34QY,NR,44.9,79.9,NORFOLK
NR34RA,NR,72.7,200,NORFOLK
NR34RB,NR,55.5,100,NORFOLK
NR34RE,NR,59.7,200,NORFOLK
NR34RF,NR,74.6,200,NORFOLK
NR34RG,NR,45.3,100,NORFOLK
NR34RJ,NR,52.6,150,NORFOLK
NR34RL,NR,67.8,106.3,NORFOLK
NR34RN,NR,51.5,150,NORFOLK
NR34RS,NR,81.8,200,NORFOLK
NR34RT,NR,73.1,200,NORFOLK
NR34RU,NR,53.3,150,NORFOLK
NR34RW,NR,55.8,200,NORFOLK
NR34RX,NR,80.7,200,NORFOLK
NR34RY,NR,81.6,300,NORFOLK
NR34RZ,NR,72.6,200,NORFOLK
NR34SA,NR,39.2,79.9,NORFOLK
NR34SB,NR,100.1,200,NORFOLK
NR34SD,NR,57,200,NORFOLK
NR34SE,NR,55.3,200,NORFOLK
NR34SF,NR,54.4,150,NORFOLK
NR34SG,NR,74.9,200,NORFOLK
NR34SH,NR,17.6,40,NORFOLK
NR34SJ,NR,41.2,79.9,NORFOLK
NR34SL,NR,40,40,NORFOLK
NR34SP,NR,7.9,7.9,NORFOLK
NR34SQ,NR,63.1,200,NORFOLK
NR34ST,NR,70.8,150,NORFOLK
NR34SZ,NR,26.1,60.5,NORFOLK
NR34TA,NR,74.4,150,NORFOLK
NR34TB,NR,81.8,200,NORFOLK
NR34TD,NR,56.4,200,NORFOLK
NR34TE,NR,59.7,300,NORFOLK
NR34TF,NR,64.9,200,NORFOLK
NR34TG,NR,61.1,150,NORFOLK
NR34TH,NR,82.7,200,NORFOLK
NR34TJ,NR,76,200,NORFOLK
NR34TL,NR,57.9,200,NORFOLK
NR34TP,NR,66,106.3,NORFOLK
NR34TQ,NR,48.4,106.3,NORFOLK
NR34TR,NR,76.4,300,NORFOLK
NR34TS,NR,56.6,200,NORFOLK
NR34TT,NR,86,200,NORFOLK
NR34TU,NR,75.7,200,NORFOLK
NR34TW,NR,46.8,106.3,NORFOLK
NR34TX,NR,58.4,150,NORFOLK
NR34TY,NR,68.1,200,NORFOLK
NR34TZ,NR,49,200,NORFOLK
NR34UA,NR,45.6,106.3,NORFOLK
NR351AE,NR,57.6,80,NORFOLK
NR351AF,NR,39.6,75,NORFOLK
NR351AG,NR,38.7,80,NORFOLK
NR351AP,NR,34.9,80,NORFOLK
NR351AQ,NR,35.9,62,NORFOLK
NR351AU,NR,30.8,44.4,NORFOLK
NR351AW,NR,48.2,80,NORFOLK
NR351AX,NR,33,80,NORFOLK
NR351BD,NR,49.1,80,NORFOLK
NR351BE,NR,38,79.7,NORFOLK
NR351BG,NR,24.9,51.1,NORFOLK
NR351BH,NR,38.7,79.9,NORFOLK
NR351BJ,NR,34.7,72.1,NORFOLK
NR351BL,NR,38,64.6,NORFOLK
NR351BN,NR,41.7,80,NORFOLK
NR351BS,NR,45.4,79.9,NORFOLK
NR351BT,NR,37.6,79.9,NORFOLK
NR351BX,NR,28,79.9,NORFOLK
NR351BY,NR,41.6,79.9,NORFOLK
NR351BZ,NR,55.6,79.9,NORFOLK
NR351DA,NR,21.1,40,NORFOLK
NR351DB,NR,32.7,71.6,NORFOLK
NR351DD,NR,36.3,72.3,NORFOLK
NR351DE,NR,19.2,21.7,NORFOLK
NR351DF,NR,24.4,63,NORFOLK
NR351DG,NR,31.8,80,NORFOLK
NR351DH,NR,43.4,79.9,NORFOLK
NR351DJ,NR,40.8,79.9,NORFOLK
NR351DL,NR,40.6,78.7,NORFOLK
NR351DN,NR,28,79.1,NORFOLK
NR351DP,NR,45.5,73.6,NORFOLK
NR351DQ,NR,23.1,40,NORFOLK
NR351DR,NR,34.1,79.7,NORFOLK
NR351DT,NR,29.3,80,NORFOLK
NR351DU,NR,24.5,38.3,NORFOLK
NR351DW,NR,26.4,40.5,NORFOLK
NR351DX,NR,28.9,44,NORFOLK
NR351DY,NR,28.6,55,NORFOLK
NR351DZ,NR,29.6,74.8,NORFOLK
NR351EA,NR,31.3,40,NORFOLK
NR351EE,NR,48,80,NORFOLK
NR351EF,NR,38.7,80,NORFOLK
NR351EH,NR,34.6,80,NORFOLK
NR351EJ,NR,34.1,80,NORFOLK
NR351EL,NR,53.5,77,NORFOLK
NR351ET,NR,20.7,64,NORFOLK
NR351EU,NR,29.6,79.9,NORFOLK
NR351EY,NR,22.2,22.2,NORFOLK
NR351EZ,NR,35.7,80,NORFOLK
NR351HD,NR,45.7,80,NORFOLK
NR351HE,NR,42.5,80,NORFOLK
NR351HG,NR,31.6,63.9,NORFOLK
NR351HL,NR,42.2,80,NORFOLK
NR351HN,NR,40.1,78.7,NORFOLK
NR351HP,NR,37.6,64.1,NORFOLK
NR351HQ,NR,30.7,68.9,NORFOLK
NR351HS,NR,49.5,80,NORFOLK
NR351HT,NR,25.1,61,NORFOLK
NR351HU,NR,45.4,80,NORFOLK
NR351HW,NR,34.1,59.8,NORFOLK
NR351HX,NR,36.1,80,NORFOLK
NR351HY,NR,32.3,60.4,NORFOLK
NR351HZ,NR,26.1,48,NORFOLK
NR351JA,NR,32.8,80,NORFOLK
NR351JB,NR,37.9,79.9,NORFOLK
NR351JD,NR,24.2,44,NORFOLK
NR351JE,NR,27,79.7,NORFOLK
NR351JF,NR,26.7,45,NORFOLK
NR351JG,NR,23.6,31.4,NORFOLK
NR351JH,NR,15.9,22.4,NORFOLK
NR351JN,NR,15.3,21.5,NORFOLK
NR351JP,NR,16.3,19.2,NORFOLK
NR351JR,NR,32.5,71.8,NORFOLK
NR351JT,NR,21.1,35,NORFOLK
NR351JU,NR,23.8,40,NORFOLK
NR351JW,NR,12.5,18.4,NORFOLK
NR351JY,NR,32.4,80,NORFOLK
NR351JZ,NR,20.6,38.6,NORFOLK
NR351LA,NR,18.8,37.2,NORFOLK
NR351LB,NR,20.9,28.2,NORFOLK
NR351LD,NR,18.1,25,NORFOLK
NR351LE,NR,16.4,23.8,NORFOLK
NR351LF,NR,23.2,34.3,NORFOLK
NR351LG,NR,12.2,54.8,NORFOLK
NR351LH,NR,24.8,70.5,NORFOLK
NR351LJ,NR,26.2,63.6,NORFOLK
NR351LL,NR,28.4,55,NORFOLK
NR351LQ,NR,17.1,40,NORFOLK
NR351LX,NR,26.8,40,NORFOLK
NR351NA,NR,19.7,46.7,NORFOLK
NR351ND,NR,8.4,13.2,NORFOLK
NR351NF,NR,10.9,20,NORFOLK
NR351NG,NR,7.2,8.7,NORFOLK
NR351NL,NR,10.1,22,NORFOLK
NR351NN,NR,19.7,80,NORFOLK
NR351NP,NR,3,3.7,NORFOLK
NR351NR,NR,6.3,7.4,NORFOLK
NR351NU,NR,18.8,48.9,NORFOLK
NR351NX,NR,20.5,39.4,NORFOLK
NR351NY,NR,24.4,53.7,NORFOLK
NR351NZ,NR,41.5,80,NORFOLK
NR351PD,NR,20,39.9,NORFOLK
NR351PE,NR,16.2,29.6,NORFOLK
NR351PH,NR,36.8,80,NORFOLK
NR351PL,NR,1.1,1.4,NORFOLK
NR351PN,NR,21.4,41.1,NORFOLK
NR351PP,NR,17,40,NORFOLK
NR351PQ,NR,4.9,9.6,NORFOLK
NR351PU,NR,29.7,80,NORFOLK
NR351PW,NR,25.9,46.9,NORFOLK
NR351QR,NR,41.4,76,NORFOLK
NR351QZ,NR,4.3,11.7,NORFOLK
NR351RB,NR,21.7,40,NORFOLK
NR351RD,NR,27.8,46.2,NORFOLK
NR351RE,NR,18.8,30.3,NORFOLK
NR351RF,NR,46.1,66.9,NORFOLK
NR351RG,NR,35.2,80,NORFOLK
NR351RH,NR,35.9,80,NORFOLK
NR351RJ,NR,37.8,80,NORFOLK
NR351RL,NR,30.4,75.7,NORFOLK
NR351RN,NR,50.8,76.8,NORFOLK
NR351RP,NR,31.9,80,NORFOLK
NR351RR,NR,35.4,80,NORFOLK
NR351RS,NR,30.4,76.6,NORFOLK
NR351RT,NR,25.9,40,NORFOLK
NR351RU,NR,32.5,79.9,NORFOLK
NR351RY,NR,24.7,46.8,NORFOLK
NR351RZ,NR,19.5,36.5,NORFOLK
NR351SA,NR,29.4,80,NORFOLK
NR351SB,NR,33.4,78.1,NORFOLK
NR351SD,NR,44.3,79.9,NORFOLK
NR351SE,NR,27.9,80,NORFOLK
NR351SF,NR,32.3,76.3,NORFOLK
NR351SG,NR,40.7,80,NORFOLK
NR351SQ,NR,30.8,80,NORFOLK
NR351TA,NR,17,26.8,NORFOLK
NR351TD,NR,8.4,11.1,NORFOLK
NR351TE,NR,19.6,80,NORFOLK
NR351TH,NR,4,6.9,NORFOLK
NR351TP,NR,5.5,16.1,NORFOLK
NR351TS,NR,12.7,28.5,NORFOLK
NR351TW,NR,8.1,17.6,NORFOLK
NR352AE,NR,3.2,4.4,NORFOLK
NR352AH,NR,3,3.8,NORFOLK
NR352AQ,NR,3.6,4.7,NORFOLK
NR352AT,NR,7.2,8.1,NORFOLK
NR352BA,NR,6.7,25.3,NORFOLK
NR352BB,NR,5.7,17.6,NORFOLK
NR352BE,NR,1.7,2,NORFOLK
NR352BH,NR,28.9,79.7,NORFOLK
NR352BJ,NR,75.9,80,NORFOLK
NR352BL,NR,34.9,79.9,NORFOLK
NR352BN,NR,14,22.7,NORFOLK
NR352BQ,NR,25.3,79.9,NORFOLK
NR352BW,NR,21.7,34.7,NORFOLK
NR352DB,NR,9.9,23.6,NORFOLK
NR352DD,NR,11.9,20.3,NORFOLK
NR352DE,NR,35.3,79.9,NORFOLK
NR352DF,NR,4.8,6.8,NORFOLK
NR352DG,NR,5.2,7.4,NORFOLK
NR352DL,NR,2.3,2.9,NORFOLK
NR352DN,NR,1.3,1.9,NORFOLK
NR352DS,NR,46.3,78.1,NORFOLK
NR352DW,NR,2.9,5.6,NORFOLK
NR352DZ,NR,3.7,5.1,NORFOLK
NR352EE,NR,2.2,2.8,NORFOLK
NR352EF,NR,1.5,3,NORFOLK
NR352EG,NR,1.9,2.3,NORFOLK
NR352EN,NR,17.8,40,NORFOLK
NR352EP,NR,12.9,20,NORFOLK
NR352EQ,NR,1.6,2.6,NORFOLK
NR352ER,NR,9,12.7,NORFOLK
NR352EU,NR,35.4,80,NORFOLK
NR352EW,NR,16.7,19.4,NORFOLK
NR352HA,NR,32.7,76.8,NORFOLK
NR352HB,NR,37.3,72.9,NORFOLK
NR352HD,NR,34.1,64.1,NORFOLK
NR352HE,NR,53.3,78.6,NORFOLK
NR352HH,NR,26.6,79.9,NORFOLK
NR352HJ,NR,18.7,25.4,NORFOLK
NR352HL,NR,7.7,10.3,NORFOLK
NR352HN,NR,5.7,10.1,NORFOLK
NR352HQ,NR,37.8,79.9,NORFOLK
NR352HT,NR,8.1,29.5,NORFOLK
NR352JD,NR,47.3,67.9,NORFOLK
NR352JE,NR,17.1,52.1,NORFOLK
NR352JF,NR,41.9,65.8,NORFOLK
NR352JG,NR,39.6,65.4,NORFOLK
NR352JH,NR,26.6,41.6,NORFOLK
NR352JJ,NR,26.8,40,NORFOLK
NR352JL,NR,35.7,79.8,NORFOLK
NR352JP,NR,7,14,NORFOLK
NR352JQ,NR,36.2,67.6,NORFOLK
NR352JT,NR,9,45.1,NORFOLK
NR352JU,NR,4.4,5,NORFOLK
NR352JW,NR,6.3,9.1,NORFOLK
NR352JZ,NR,13.4,55,NORFOLK
NR352LF,NR,6.6,14.1,NORFOLK
NR352LG,NR,9.6,54.9,NORFOLK
NR352LP,NR,21.7,43.9,NORFOLK
NR352LQ,NR,8.6,38.3,NORFOLK
NR352LR,NR,44.8,79.9,NORFOLK
NR352LS,NR,48.9,79.9,NORFOLK
NR352LT,NR,43.2,71.1,NORFOLK
NR352LX,NR,37.8,44.4,NORFOLK
NR352LY,NR,35.3,68.5,NORFOLK
NR352LZ,NR,45.1,80,NORFOLK
NR352NB,NR,19.2,47.6,NORFOLK
NR352ND,NR,15,22.5,NORFOLK
NR352NF,NR,18.8,80,NORFOLK
NR352NG,NR,16.9,26,NORFOLK
NR352NH,NR,27.2,79.9,NORFOLK
NR352NL,NR,48.5,73.9,NORFOLK
NR352NN,NR,58.2,79.9,NORFOLK
NR352NP,NR,39.1,74.2,NORFOLK
NR352NR,NR,42.6,80,NORFOLK
NR352NS,NR,46,79.9,NORFOLK
NR352NT,NR,47.1,69.9,NORFOLK
NR352NW,NR,59.2,79.9,NORFOLK
NR352NX,NR,45.6,80,NORFOLK
NR352NY,NR,37.2,79.9,NORFOLK
NR352NZ,NR,14.1,79.9,NORFOLK
NR352PA,NR,12.1,29.8,NORFOLK
NR352PD,NR,18.5,35,NORFOLK
NR352PE,NR,26.6,80,NORFOLK
NR352PG,NR,18.4,52.1,NORFOLK
NR352PH,NR,20,64.3,NORFOLK
NR352PL,NR,26.4,75.5,NORFOLK
NR352PN,NR,52.3,80,NORFOLK
NR352PP,NR,31.3,65.2,NORFOLK
NR352PR,NR,26.7,55,NORFOLK
NR352PS,NR,51.6,79.7,NORFOLK
NR352PT,NR,25.4,53.1,NORFOLK
NR352PU,NR,39.9,39.9,NORFOLK
NR352PW,NR,58.4,77.4,NORFOLK
NR352PX,NR,30.8,71.9,NORFOLK
NR352PY,NR,25.6,60.7,NORFOLK
NR352QG,NR,26.9,49.3,NORFOLK
NR352QH,NR,28.3,70.3,NORFOLK
NR352QJ,NR,20.7,61,NORFOLK
NR352QN,NR,26.2,60.8,NORFOLK
NR352QP,NR,16,37.8,NORFOLK
NR352QQ,NR,24.9,40.3,NORFOLK
NR352QS,NR,15.5,32.4,NORFOLK
NR352QT,NR,19.7,35,NORFOLK
NR352QU,NR,13.7,36.4,NORFOLK
NR352QW,NR,38.9,80,NORFOLK
NR352QX,NR,23.6,37.2,NORFOLK
NR352QY,NR,40.2,79.9,NORFOLK
NR352QZ,NR,34.1,63.4,NORFOLK
NR352RA,NR,23.3,69,NORFOLK
NR352RB,NR,21,32.6,NORFOLK
NR352RD,NR,20,40,NORFOLK
NR352RE,NR,29.6,79.5,NORFOLK
NR352RF,NR,41.1,80,NORFOLK
NR352RG,NR,55.6,80,NORFOLK
NR352RJ,NR,14.1,54.7,NORFOLK
NR352RN,NR,11.9,53.9,NORFOLK
NR352RQ,NR,38,70.7,NORFOLK
NR352RR,NR,11.9,40,NORFOLK
NR352RU,NR,19.3,48.8,NORFOLK
NR352RW,NR,8.6,40,NORFOLK
NR352RY,NR,33.3,48.6,NORFOLK
NR352SA,NR,34,74.6,NORFOLK
NR352SB,NR,19.8,32.7,NORFOLK
NR352SF,NR,17.5,40,NORFOLK
NR352SG,NR,20.4,55,NORFOLK
NR352SH,NR,23.3,44.6,NORFOLK
NR352SL,NR,16.6,35,NORFOLK
NR352SQ,NR,27.6,44.6,NORFOLK
NR352SX,NR,32.9,60,NORFOLK
NR352SY,NR,43.9,80,NORFOLK
NR352SZ,NR,24.6,67,NORFOLK
NR352TA,NR,45.5,80,NORFOLK
NR352TD,NR,38.9,80,NORFOLK
NR352TE,NR,39.8,80,NORFOLK
NR352TF,NR,36.6,80,NORFOLK
NR352TG,NR,34.7,73.2,NORFOLK
NR352TH,NR,13,18,NORFOLK
NR352TJ,NR,23.7,80,NORFOLK
NR352TL,NR,18.9,31.1,NORFOLK
NR352TN,NR,16.6,35,NORFOLK
NR352TP,NR,21.6,56.1,NORFOLK
NR352TR,NR,22.2,45.2,NORFOLK
NR352TS,NR,24.5,54.9,NORFOLK
NR352TT,NR,6.2,8,NORFOLK
NR352TU,NR,14,36.9,NORFOLK
NR352TW,NR,20.1,43.4,NORFOLK
NR352TY,NR,33.2,80,NORFOLK
NR352TZ,NR,55.7,79.3,NORFOLK
NR352UA,NR,31.5,73.5,NORFOLK
NR352UB,NR,20.1,44.5,NORFOLK
NR46AA,NR,35.5,80,NORFOLK
NR46AB,NR,69.4,200,NORFOLK
NR46AD,NR,48.4,106.3,NORFOLK
NR46AE,NR,69.1,200,NORFOLK
NR46AF,NR,91.5,200,NORFOLK
NR46AG,NR,60.9,200,NORFOLK
NR46AN,NR,59.6,200,NORFOLK
NR46AP,NR,57.6,200,NORFOLK
NR46AQ,NR,59.7,150,NORFOLK
NR46AR,NR,40.9,73.8,NORFOLK
NR46AS,NR,22,80,NORFOLK
NR46AT,NR,28.2,40,NORFOLK
NR46AU,NR,48.6,80,NORFOLK
NR46AW,NR,86.2,200,NORFOLK
NR46AX,NR,25.6,58.8,NORFOLK
NR46AY,NR,38.4,200,NORFOLK
NR46BA,NR,53.3,200,NORFOLK
NR46BB,NR,61.4,200,NORFOLK
NR46BD,NR,65.6,200,NORFOLK
NR46BE,NR,94.3,200,NORFOLK
NR46BG,NR,51,150,NORFOLK
NR46BH,NR,80.6,150,NORFOLK
NR46BJ,NR,37.4,74.8,NORFOLK
NR46BL,NR,62,200,NORFOLK
NR46BN,NR,46.4,100,NORFOLK
NR46BQ,NR,55.2,200,NORFOLK
NR46BS,NR,62.9,200,NORFOLK
NR46BT,NR,72.1,200,NORFOLK
NR46BU,NR,57.8,200,NORFOLK
NR46BW,NR,75.5,200,NORFOLK
NR46BX,NR,78.9,150,NORFOLK
NR46BY,NR,73.4,200,NORFOLK
NR46BZ,NR,95.5,152,NORFOLK
NR46DA,NR,78.7,200,NORFOLK
NR46DB,NR,58.5,150,NORFOLK
NR46DD,NR,16.6,63.2,NORFOLK
NR46DE,NR,47.4,120,NORFOLK
NR46DF,NR,48.5,80,NORFOLK
NR46DG,NR,11.9,38.3,NORFOLK
NR46DH,NR,35.3,80,NORFOLK
NR46DQ,NR,42.8,80,NORFOLK
NR46DU,NR,103.9,200,NORFOLK
NR46DY,NR,20.2,30.2,NORFOLK
NR46EQ,NR,4.7,23.3,NORFOLK
NR46EU,NR,33.3,106.3,NORFOLK
NR46EY,NR,21.3,54,NORFOLK
NR46EZ,NR,65,152,NORFOLK
NR46HA,NR,66.4,200,NORFOLK
NR46HD,NR,49.2,152,NORFOLK
NR46HF,NR,76,200,NORFOLK
NR46HG,NR,59.8,150,NORFOLK
NR46HH,NR,66.1,200,NORFOLK
NR46HJ,NR,57.4,106.3,NORFOLK
NR46HN,NR,52.8,200,NORFOLK
NR46HP,NR,88.4,200,NORFOLK
NR46HQ,NR,65.9,200,NORFOLK
NR46HR,NR,52.1,200,NORFOLK
NR46HS,NR,64.9,200,NORFOLK
NR46HU,NR,78.1,200,NORFOLK
NR46HW,NR,54.7,150,NORFOLK
NR46HX,NR,81.8,200,NORFOLK
NR46HY,NR,65.7,200,NORFOLK
NR46HZ,NR,38.1,200,NORFOLK
NR46JD,NR,75.5,200,NORFOLK
NR46JE,NR,50.6,200,NORFOLK
NR46JF,NR,53.1,200,NORFOLK
NR46JH,NR,55.2,200,NORFOLK
NR46JJ,NR,76.7,200,NORFOLK
NR46JL,NR,58.9,200,NORFOLK
NR46JQ,NR,63.3,200,NORFOLK
NR46LA,NR,57.9,200,NORFOLK
NR46LB,NR,82.5,200,NORFOLK
NR46LD,NR,63.9,200,NORFOLK
NR46LE,NR,85.8,200,NORFOLK
NR46LF,NR,80.4,200,NORFOLK
NR46LG,NR,84.7,300,NORFOLK
NR46LH,NR,79.8,200,NORFOLK
NR46LJ,NR,55.4,200,NORFOLK
NR46LL,NR,62.2,200,NORFOLK
NR46LN,NR,86.1,200,NORFOLK
NR46LP,NR,55,200,NORFOLK
NR46LQ,NR,70.3,200,NORFOLK
NR46LR,NR,61.5,200,NORFOLK
NR46LS,NR,73.1,200,NORFOLK
